business_id,stars,text,cleaned_text
pXLUon8z8iUvpQaf3ug0mQ,5.0,Great service and customer friendly staff. I went for al flat tire repair and these guys were great. Highly recommending this business.,great service and customer friendly staff i went for al flat tire repair and these guys were great highly recommending this business
uiHQEL5RQHSbZhSQDnGW4Q,5.0,"This was one of the best BBQ restaurants that I have ever been too. They had wonderful food. My dad and I split the BBQ sampler which had several different foods on it. My favorite food was the pulled pork, my dad's favorite food was the chicken, and my mom's favorite was the sausage. The atmosphere is great. It was a little bit busy but it was a Friday night so it was ok. It is great for kids and has a bar for adults.",this was one of the best bbq restaurants that i have ever been too they had wonderful food my dad and i split the bbq sampler which had several different foods on it my favorite food was the pulled pork my dads favorite food was the chicken and my moms favorite was the sausage the atmosphere is great it was a little bit busy but it was a friday night so it was ok it is great for kids and has a bar for adults
UnBs9SfFGQ7TpE_3uYIqfg,3.0,"This was my second visit to Charley's Steak House but it had been a few years since my last visit.  Honestly, I think my first visit was more enjoyable.  Maybe it was the fact that it was Valentines weekend and it was super packed but I didn't enjoy my meal as much.  

Our reservation was at 8:15 but we didn't get seated until about 8:50.  They kept bringing out huge platters of calamari to hold everyone over before they got seated since they were behind, which was very nice of them.  Once we finally got seated I ordered the cucumber spice for my cocktail.  I was confused when I got it because there was a lot of pineapple and no cucumbers in sight.  Then I realized that the waiter had brought me the pineapple spice margarita on accident, which was fine because I really enjoy spicy margaritas.

I was a little disappointed that we didn't get the presentation of the different meat cuts that first timers usually get since my boyfriend had never been to Charley's before.  I ordered the Valentine's special which was an 8 ounce filet over mashed potatoes with a side of scallops, I chose mine to be bacon wrapped.  My boyfriend got the new york strip and we got a side of potatoes au gratin.  It took about 45 minutes for our food to come out, which was understandable, but my meal was cold by the time I got it.  Not ice cold, but barely warm.  I was so hungry that I didn't want to wait even longer for another meal so I chose to eat it and not send it back.  Everything was good but nothing was great.  Although, my opinion may have been different if my meal was actually hot.  My boyfriends new york strip was very good and and potatoes au gratin were amazing!  For dessert we shared the creme brulee...SO good!

All in all I didn't enjoy this experience at Charley's as much as my last.  The fact that there are so many other steakhouses in Tampa, I'm not sure how soon I will return.  I only wish this experience was as good as my first.  Maybe coming on Valentines weekend was a bad idea!",this was my second visit to charleys steak house but it had been a few years since my last visit honestly i think my first visit was more enjoyable maybe it was the fact that it was valentines weekend and it was super packed but i didnt enjoy my meal as much our reservation was at but we didnt get seated until about they kept bringing out huge platters of calamari to hold everyone over before they got seated since they were behind which was very nice of them once we finally got seated i ordered the cucumber spice for my cocktail i was confused when i got it because there was a lot of pineapple and no cucumbers in sight then i realized that the waiter had brought me the pineapple spice margarita on accident which was fine because i really enjoy spicy margaritas i was a little disappointed that we didnt get the presentation of the different meat cuts that first timers usually get since my boyfriend had never been to charleys before i ordered the valentines special which was an ounce filet over mashed potatoes with a side of scallops i chose mine to be bacon wrapped my boyfriend got the new york strip and we got a side of potatoes au gratin it took about minutes for our food to come out which was understandable but my meal was cold by the time i got it not ice cold but barely warm i was so hungry that i didnt want to wait even longer for another meal so i chose to eat it and not send it back everything was good but nothing was great although my opinion may have been different if my meal was actually hot my boyfriends new york strip was very good and and potatoes au gratin were amazing for dessert we shared the creme bruleeso good all in all i didnt enjoy this experience at charleys as much as my last the fact that there are so many other steakhouses in tampa im not sure how soon i will return i only wish this experience was as good as my first maybe coming on valentines weekend was a bad idea
YwrL69clJBmO9-HgA7dfUA,5.0,"Excellent food and service! Great patio in downtown Carmel. We recommend the Pad See Ewe, Chicken Satay, Tom Yum soup and coconut shrimp. Our kids 11 and 8 enjoy it too. Skip the wait across the street and next door and go here!!",excellent food and service great patio in downtown carmel we recommend the pad see ewe chicken satay tom yum soup and coconut shrimp our kids and enjoy it too skip the wait across the street and next door and go here
_D8mp9kp_2Al5nTpBuOa3w,5.0,"I thought I only had to get a brake tag but it turns out I also had a light out which only cost me $5 with installation. 

I was also very pleased with the fact that there was no line. Everywhere else in Orleans Parish I have ever tried to get a brake tag had some outrageous line unless I showed up at like 7am; I have a job and I don't like morning so there is no way that is happening. If you see me before 7am it is probably because I did not sleep the night before.

I ran over to this place on my lunch break and was done in like 20 minutes, I was not expecting to have time to get a brake tag and go get lunch. I had some coffee while I was there and it was pretty good considering it was free and in a mechanic shop.

This is where I will continue to get my brake tags from.",i thought i only had to get a brake tag but it turns out i also had a light out which only cost me with installation i was also very pleased with the fact that there was no line everywhere else in orleans parish i have ever tried to get a brake tag had some outrageous line unless i showed up at like am i have a job and i dont like morning so there is no way that is happening if you see me before am it is probably because i did not sleep the night before i ran over to this place on my lunch break and was done in like minutes i was not expecting to have time to get a brake tag and go get lunch i had some coffee while i was there and it was pretty good considering it was free and in a mechanic shop this is where i will continue to get my brake tags from
83MvE7X5qXrlF03bWhJElQ,1.0,"I've  been dealing with Jim Wynn VW for 22 years now.  I've  always been happy until just last month.  Now long story short, I walked in to purchase a new 2016 Passat. I had a credit score of 733, and a loan from my credit union for 1.7%.  The sales person reassured me over and over he could match the rate and that I would be ok.  So I finally go and sign the papers and shame on me, for not seeing until afterwards that I had fallen victim to the old bait and switch game.  My interest rate had mysteriously rose .08% above my loan rate that we had agreed upon.  I was given excuse after excuse as to why,  But never given a solid answer.  Wynn did absolutely nothing to correct this matter and pretty much told me it was my problem. True it is,  But after giving my business to them and my wifes, for 22 years they might try and resolve this immediately and timely, but no.  I picked up also on deceptive sales tactics as well, such as never really explaining my trade in value or breaking down the loan and a finance manager who pushed and pushed these totally useless warranties down my throat when I wouldn't purchase them.  So moral of the story here is, Read the fine print!  Be forewarned that they will use the bait and switch tactic and make false promises to you.Do not trust the sales people or finance manager either.  This is not the Jim Wynn I once knew!!!!!!!",ive been dealing with jim wynn vw for years now ive always been happy until just last month now long story short i walked in to purchase a new passat i had a credit score of and a loan from my credit union for the sales person reassured me over and over he could match the rate and that i would be ok so i finally go and sign the papers and shame on me for not seeing until afterwards that i had fallen victim to the old bait and switch game my interest rate had mysteriously rose above my loan rate that we had agreed upon i was given excuse after excuse as to why but never given a solid answer wynn did absolutely nothing to correct this matter and pretty much told me it was my problem true it is but after giving my business to them and my wifes for years they might try and resolve this immediately and timely but no i picked up also on deceptive sales tactics as well such as never really explaining my trade in value or breaking down the loan and a finance manager who pushed and pushed these totally useless warranties down my throat when i wouldnt purchase them so moral of the story here is read the fine print be forewarned that they will use the bait and switch tactic and make false promises to youdo not trust the sales people or finance manager either this is not the jim wynn i once knew
GLejMKoIqtvX1-Q6h34ouQ,4.0,"So I came in for a transformative haircut to fix my hair, basically. I opted for the assistant program pricing (please check this out on their website!) because I didn't want to pay a lot of money for a haircut but wanted the salon experience. It was SO WORTH IT! Jeanie, my stylist, nailed my vision and it was great. I dock one star because I felt judged by the other women in the salon. The salon cares a lot about their aesthetic (basically white girl influencer for Instagram) and has a weird feeling of if you don't fit in naturally you will stick out. But for the service, I got very lucky with Jeanie.",so i came in for a transformative haircut to fix my hair basically i opted for the assistant program pricing please check this out on their website because i didnt want to pay a lot of money for a haircut but wanted the salon experience it was so worth it jeanie my stylist nailed my vision and it was great i dock one star because i felt judged by the other women in the salon the salon cares a lot about their aesthetic basically white girl influencer for instagram and has a weird feeling of if you dont fit in naturally you will stick out but for the service i got very lucky with jeanie
4QSX9DLP0NWBfNnqBfg_XQ,3.0,Neat place to hang out for awhile...favorite spot is Mad Beach Mini Donuts for some tasty donuts and fresh Lemonade,neat place to hang out for awhilefavorite spot is mad beach mini donuts for some tasty donuts and fresh lemonade
YPLfRswyryjjW3VJa-SdaA,5.0,"Great service and food. I traveled to Philly for work and had to stop for a cheesesteak before returning home. Their cheesesteaks taste just like the ones home in MD, but I loved it",great service and food i traveled to philly for work and had to stop for a cheesesteak before returning home their cheesesteaks taste just like the ones home in md but i loved it
iElAd7zHOR9ytv3SQ6fMew,5.0,"Two visits within 10 days! This place is soooooo good. The pastas are so tasty, and the meatballs are awesome! As are the pizzas! Paige was such a pleasure to have as our server. We will definitely will be returning.",two visits within days this place is soooooo good the pastas are so tasty and the meatballs are awesome as are the pizzas paige was such a pleasure to have as our server we will definitely will be returning
3ITQFzCEeBoG-gDvhi2hBA,5.0,This place gave me life. It was by far the best massage ever! Would highly recommend!!!!,this place gave me life it was by far the best massage ever would highly recommend
tJuENHCYzFD9PqnrLRCnlg,4.0,"I've been going to Erin for a little over a year now & I love how she does my color!  I've been getting blonde highlights for about 40 years (hard to believe!) & she's one of the best I've ever been to!  And I get compliments on my hair now too, which always makes you feel good!  Thank you Erin!!  Highly recommend!!",ive been going to erin for a little over a year now i love how she does my color ive been getting blonde highlights for about years hard to believe shes one of the best ive ever been to and i get compliments on my hair now too which always makes you feel good thank you erin highly recommend
NBlB85ch_WCxYJ4fPWHxJA,5.0,"In my spontaneous Philly food truck tour today, I wanted to find a hidden gem that not many people were talking about. 

Judging by the amount of reviews here, I believe I've found it. 

My guacamole burrito was wonderful! Perfect flavor, and nice and fresh to boot. I can't say that enough. 

I would have finished it off if I hadn't sampled another truck first. But these burritos for $5 will fill you up no problem. 

Definitely a hidden gem.",in my spontaneous philly food truck tour today i wanted to find a hidden gem that not many people were talking about judging by the amount of reviews here i believe ive found it my guacamole burrito was wonderful perfect flavor and nice and fresh to boot i cant say that enough i would have finished it off if i hadnt sampled another truck first but these burritos for will fill you up no problem definitely a hidden gem
Y2lE2JWRk4VGq0zUAmigCQ,5.0,"Played the Heist and it was phenomenal!!!! My first time ever playing and I'm hooked now. Matt was our guide and his energy was contagious. We did use a fair amount of clues but we finished with just 2 minutes 22 seconds remaining  LOL
The game room was well organized and picture perfect.",played the heist and it was phenomenal my first time ever playing and im hooked now matt was our guide and his energy was contagious we did use a fair amount of clues but we finished with just minutes seconds remaining lol the game room was well organized and picture perfect
BmKCJsV_payJ5ANqC7i85g,1.0,"This place used to be one of my favorite restaurants in St. Louis (which is saying a lot!) but recently has become the worst.  I came here frequently for their cheap and what was previously delicious chicken shawarma sandwiches.  Tonight I bought a sandwich to go that was the biggest disappointment I have had in a while! 

The chicken was microwaved perhaps more than once bc it was dry and as hard as a rock.  It could have been old jerky for all I know.  I'm so disappointed that this is enough to make me never want to go back to this place despite my previous obsession with it. 

I never write reviews, but this was so bad, I had to speak up.",this place used to be one of my favorite restaurants in st louis which is saying a lot but recently has become the worst i came here frequently for their cheap and what was previously delicious chicken shawarma sandwiches tonight i bought a sandwich to go that was the biggest disappointment i have had in a while the chicken was microwaved perhaps more than once bc it was dry and as hard as a rock it could have been old jerky for all i know im so disappointed that this is enough to make me never want to go back to this place despite my previous obsession with it i never write reviews but this was so bad i had to speak up
iMTjejk6apJKzCukZnDw5A,2.0,Standard run of the mill bakery goods; the coffee was crappy; we threw out both our lattes without drinking them.,standard run of the mill bakery goods the coffee was crappy we threw out both our lattes without drinking them
W4UWnyLhF_rVa_ipGfw5_w,5.0,"This rating is specifically for ordering online for deli. I HATE standing in line at the deli. Especially on the weekends. So much so I had basically given up ordering lunch meat all together, which I love on a nice big fresh baked Publix sub roll. BUT, their app now has a great updated order ahead feature! It's so easy! It lists all the meats and cheeses they have, has a drop down for the thickness and the weight. It's awesome! You submit it, they give you a time and when you get to the store your order is in a refrigerated bin near the subs. You just walk on up past everyone waiting in the huge deli line and make everyone super jealous. Don't forget your fresh baked hoagie rolls! Also my secret, ""Maille Old Style"" mustard. I had to special order it, but it's the only mustard I'll eat. Hope this helps end the dread of the deli!",this rating is specifically for ordering online for deli i hate standing in line at the deli especially on the weekends so much so i had basically given up ordering lunch meat all together which i love on a nice big fresh baked publix sub roll but their app now has a great updated order ahead feature its so easy it lists all the meats and cheeses they have has a drop down for the thickness and the weight its awesome you submit it they give you a time and when you get to the store your order is in a refrigerated bin near the subs you just walk on up past everyone waiting in the huge deli line and make everyone super jealous dont forget your fresh baked hoagie rolls also my secret maille old style mustard i had to special order it but its the only mustard ill eat hope this helps end the dread of the deli
w36zl9LgmR7x61NbsodCZA,4.0,"Ideal Market is, well, very Ideal! It's a Latino/Hispanic grocery store with an epic hot food section. They were cooking up a storm back there! I only tried the corn tamales which were HUGE and I got two for under $5. Great place to practice your Spanish!",ideal market is well very ideal its a latinohispanic grocery store with an epic hot food section they were cooking up a storm back there i only tried the corn tamales which were huge and i got two for under great place to practice your spanish
jXtaxB2b64nA4uy13i024A,5.0,"I forget how I came across this place but am so glad I did. We visited from NYC for the weekend and this was our favorite meal in Philly. We ordered nearly everything off the menu and were not disappointed. The scallop toast and turbot stood out the most, but literally every bite was amazing. We are already talking about when we will come back to Philly next to come here!",i forget how i came across this place but am so glad i did we visited from nyc for the weekend and this was our favorite meal in philly we ordered nearly everything off the menu and were not disappointed the scallop toast and turbot stood out the most but literally every bite was amazing we are already talking about when we will come back to philly next to come here
LjNlzq5Q2Ap1Ax7pWjh9OQ,2.0,"Every time I think to myself that I need to go to Miguel's because it's been awhile & I love their patio, I need to read this review. The service is poor & has been each time I've been here.

The drinks were great!

I think the food is just ok & overpriced.",every time i think to myself that i need to go to miguels because its been awhile i love their patio i need to read this review the service is poor has been each time ive been here the drinks were great i think the food is just ok overpriced
ajgvBDXmFllajSfKDIHTGw,5.0,Visiting family in Tucson and stumbled upon my Phoenix favorite!  UofA & Tucson... you dont what you are in for.  Crispy Wings w great sauces!  Clean friendly store.  Fries are to die for and watch out for the honey bisquits!!!,visiting family in tucson and stumbled upon my phoenix favorite uofa tucson you dont what you are in for crispy wings w great sauces clean friendly store fries are to die for and watch out for the honey bisquits
zu4p6IZLSVn2Noto-vcwzw,3.0,"Parking nearby at $2/hour, right on the beach. Stopped for coffee, great location on the beach.   I didn't feel attracted by the menu nor the food I saw on the other customers' trays.",parking nearby at hour right on the beach stopped for coffee great location on the beach i didnt feel attracted by the menu nor the food i saw on the other customers trays
E9m950UXVkB8iY2Vr8bOrQ,2.0,"This place has at least 2 of my pet peeves: pepper on everything (even the fries) and waiters who start sweeping the floor waaaay before the place closes.
The only reason why I am even giving 2 stars is because some people out there might like hamburgers blended with black pepper and buns that are slightly sweet but I do not think it is a good combinations.
The fries and onion rings were very grease.
There was a very good band playing but the sound was so absurdly loud that we could not have a conversation. 
Service was good but I am not going back.",this place has at least of my pet peeves pepper on everything even the fries and waiters who start sweeping the floor waaaay before the place closes the only reason why i am even giving stars is because some people out there might like hamburgers blended with black pepper and buns that are slightly sweet but i do not think it is a good combinations the fries and onion rings were very grease there was a very good band playing but the sound was so absurdly loud that we could not have a conversation service was good but i am not going back
cE_gYW3CHEducTkEyxTDdA,5.0,"This place was great. I was invited to check it out by a manager in training, and it was impressive. The servers ask if you have any food allergies and separately prepare food accordingly. I tried a few of the tacos (falafel and fish) and I was impressed by the freshness of the ingredients. Also, I tried one of their fresh juices. Now, I see why friends rave about this place. I want to try several other items on the menu. I was impressed listening to the manager in training describe the restaurant practices. I highly recommend checking this place out!",this place was great i was invited to check it out by a manager in training and it was impressive the servers ask if you have any food allergies and separately prepare food accordingly i tried a few of the tacos falafel and fish and i was impressed by the freshness of the ingredients also i tried one of their fresh juices now i see why friends rave about this place i want to try several other items on the menu i was impressed listening to the manager in training describe the restaurant practices i highly recommend checking this place out
qD0CsjYsqHisdd1drMc6xA,5.0,"Petrillo's cured me of ever using Home Depot or Lowe's for my appliance needs.

After having a bad experience with Lowe's delivery/install, I called Petrillo's when I needed a gas dryer and chest freezer.

I didn't even have to go to the store!  I ordered both over the phone.  

Delivery went so smoothly.  The guys were careful, efficient.  They tested everything and showed me how to operate the dryer.

Their prices are very competitive, too!",petrillos cured me of ever using home depot or lowes for my appliance needs after having a bad experience with lowes deliveryinstall i called petrillos when i needed a gas dryer and chest freezer i didnt even have to go to the store i ordered both over the phone delivery went so smoothly the guys were careful efficient they tested everything and showed me how to operate the dryer their prices are very competitive too
XxNKhSMfYwtNd6Z18Lwo4w,1.0,"I was not impressed by the guys who came out to look at the drainage system on my barn. I have had other company's come out to do an estimate who knew what they were talking about, these guys did not seem to know. Maybe Ferris Home Improvements are good with houses, they just do not know what they are doing when it comes to agricultural structures.",i was not impressed by the guys who came out to look at the drainage system on my barn i have had other companys come out to do an estimate who knew what they were talking about these guys did not seem to know maybe ferris home improvements are good with houses they just do not know what they are doing when it comes to agricultural structures
yEHnyZkYPROFuSf8jDfVVA,1.0,"Very disappointing!! Soggy chicken tenders, we were initially excited to try this place, was expecting better!!! Huge let down!",very disappointing soggy chicken tenders we were initially excited to try this place was expecting better huge let down
yip92_y6BgpQdcX486b_RQ,5.0,"This is a beautiful area that has dozens(ish) of trails for you to explore. Show up early - before 6am early, not 10am early - if you want to avoid crowds. Or head up one of the less popular trails such as Rattlesnake Canyon/Esperero. Seven Falls/Bear Canyon is packed with hypersexual college kids and Sabino's paved road is where old people go to pretend they're not old. However if you pick the right day and time of day, you could go all the way to Seven Falls without seeing another person.",this is a beautiful area that has dozensish of trails for you to explore show up early before am early not am early if you want to avoid crowds or head up one of the less popular trails such as rattlesnake canyonesperero seven fallsbear canyon is packed with hypersexual college kids and sabinos paved road is where old people go to pretend theyre not old however if you pick the right day and time of day you could go all the way to seven falls without seeing another person
0OJ6J4AoqpxjwQPp159lcg,5.0,The best sushi in the area. The service is really great as well. We love supporting local business's,the best sushi in the area the service is really great as well we love supporting local businesss
f8Byv8pegvus-Wud_mf0_Q,5.0,"The food is excellent.  We didn't know what to order so we ordered half the menu. Almost. Every dish we had was excellent. The seafood was fresh. 

The service was very good. It opens at 530 and by 545 it was very full and busy. The servers were helpful and informative. 

It was a birthday dinner and the cake was cut for us. 

Very cool spot.",the food is excellent we didnt know what to order so we ordered half the menu almost every dish we had was excellent the seafood was fresh the service was very good it opens at and by it was very full and busy the servers were helpful and informative it was a birthday dinner and the cake was cut for us very cool spot
Qc-rI1MgkfdslTVsdo_pIQ,5.0,"I loved working with Hem & Her! I'm so sad there aren't a million good reviews on Yelp about the quality of work they do. I bought my wedding dress at a boutique in Seattle, but needed a few alterations done here in Tucson. A friend recommended Hem & Her, so I thought I would give it a chance. 

The moment I walked in the door the owners were really friendly and ready to look at my dress even though I hadn't made an appointment. My dress had applique lace all over, needed to be taken in quite a bit, and needed fitting in the bust, so I knew the alterations would be a bit pricey and time consuming. Joyce- the owner and seamstress knew almost immediately how much it would be to alter the dress ($400), she fitted me with ease and speed, and told me it would be done in 6-7 weeks. I was surprised at her price (I had been quoted $600 in Seattle), and told her it was no problem if she needed to charge more, but she was positive it would only be $400! I paid right away, though I did have the option to pay half up front and the rest later. 

About 6 weeks later I went in to try on my dress, and Joyce had done an amazing job! She was able to lay the lace evenly and match up the areas she had to take out. She also added extra padding in the bust that fit me like a glove, I didn't have to worry about popping out of the dress the entire night of the wedding, and it didn't make me look like I had a push up bra on! I was so happy my friend told me to try Hem & Her, I never would have found it on my own. 

Do not be put off by the appearance of the business, the quality of work cannot be matched! I was also surprised to see such a large selection of wedding and prom dresses. Had I known about Hem & Her before I bought my dress in WA I would have checked here first! They have AMAZING prices, and the dresses are all made there!",i loved working with hem her im so sad there arent a million good reviews on yelp about the quality of work they do i bought my wedding dress at a boutique in seattle but needed a few alterations done here in tucson a friend recommended hem her so i thought i would give it a chance the moment i walked in the door the owners were really friendly and ready to look at my dress even though i hadnt made an appointment my dress had applique lace all over needed to be taken in quite a bit and needed fitting in the bust so i knew the alterations would be a bit pricey and time consuming joyce the owner and seamstress knew almost immediately how much it would be to alter the dress she fitted me with ease and speed and told me it would be done in weeks i was surprised at her price i had been quoted in seattle and told her it was no problem if she needed to charge more but she was positive it would only be i paid right away though i did have the option to pay half up front and the rest later about weeks later i went in to try on my dress and joyce had done an amazing job she was able to lay the lace evenly and match up the areas she had to take out she also added extra padding in the bust that fit me like a glove i didnt have to worry about popping out of the dress the entire night of the wedding and it didnt make me look like i had a push up bra on i was so happy my friend told me to try hem her i never would have found it on my own do not be put off by the appearance of the business the quality of work cannot be matched i was also surprised to see such a large selection of wedding and prom dresses had i known about hem her before i bought my dress in wa i would have checked here first they have amazing prices and the dresses are all made there
ovUZ8Ff8QRNi0x2xJ1RWWg,5.0,"The best food I have ever had in any Mediterranean restaurants I've ever been to across the country. 
Truly a hidden gem!",the best food i have ever had in any mediterranean restaurants ive ever been to across the country truly a hidden gem
CMnrIvac5TRbYnUJgKHupQ,5.0,"Artisan cocktails in an old warehouse-type place. I have driven by this place for a year now and never went inside because I thought it was simply a whiskey distillery. It is, but above and beyond that they have an expertly crafted cocktail menu. The bartenders are amazing at what they do and the drinks are awesome. 

There is a bar area and a lounge area, complete with fireplace. In the adjacent room there is a popcorn machine that is self-serve so you can munch on some popcorn and drink the evening away. Although it was busy, it wasn't overly packed so the vibe was just right. The wait-staff was pretty attentive so we had what we needed. My only word of caution is that these drinks take a while to make so on a busy night the bartenders are very busy crafting the drinks. It can take a bit for them to get to you but it's not because they aren't working...they're expertly putting together one of the amazing concoctions that are on the menu. Sit back, relax, enjoy the fire and sip your worries away at Hotel Tango!",artisan cocktails in an old warehousetype place i have driven by this place for a year now and never went inside because i thought it was simply a whiskey distillery it is but above and beyond that they have an expertly crafted cocktail menu the bartenders are amazing at what they do and the drinks are awesome there is a bar area and a lounge area complete with fireplace in the adjacent room there is a popcorn machine that is selfserve so you can munch on some popcorn and drink the evening away although it was busy it wasnt overly packed so the vibe was just right the waitstaff was pretty attentive so we had what we needed my only word of caution is that these drinks take a while to make so on a busy night the bartenders are very busy crafting the drinks it can take a bit for them to get to you but its not because they arent workingtheyre expertly putting together one of the amazing concoctions that are on the menu sit back relax enjoy the fire and sip your worries away at hotel tango
Da5ZETrK-tkV0m9Y3hTI8w,5.0,"We brought a RAV4 in as a first time customer and will certainly be repeat business!  We saved 50% on two services (and paid virtually the same for others) compared to Andy Mohr quote.  We got new rotors instead of re-surfaced and with the other work we needed performed still paid about 200$ less than we were quoted at the other dealer.  

Also, the other dealer told us to come pick up the car nothing was wrong that still needed addressed and when we got there they disclosed that communication was in error and we did in fact need new rear brake work and a few other maintenance needs.  In contrast, Beck informed us of additional information regarding future needs for replacing inferior after market parts.  ""Don't have to do it now, but in the future be mindful of xyz.""

Do yourself a favor and check Beck's out; especially if considering against Andy Mohr.  

*Also, Andrew was great to work with and made sure we got in and out same day even though I lagged in response time.  Great experience, thank you Andrew!!",we brought a rav in as a first time customer and will certainly be repeat business we saved on two services and paid virtually the same for others compared to andy mohr quote we got new rotors instead of resurfaced and with the other work we needed performed still paid about less than we were quoted at the other dealer also the other dealer told us to come pick up the car nothing was wrong that still needed addressed and when we got there they disclosed that communication was in error and we did in fact need new rear brake work and a few other maintenance needs in contrast beck informed us of additional information regarding future needs for replacing inferior after market parts dont have to do it now but in the future be mindful of xyz do yourself a favor and check becks out especially if considering against andy mohr also andrew was great to work with and made sure we got in and out same day even though i lagged in response time great experience thank you andrew
q2fJ55zaw6RgJQqY6baGJw,1.0,"The Thrifty agent working at 12pm on 2/11 sure knows how to turn a simple service interaction into an unpleasant experience. 

When choosing your car provider, choose someone else.",the thrifty agent working at pm on sure knows how to turn a simple service interaction into an unpleasant experience when choosing your car provider choose someone else
Uky0DD3LU4C7eyNDhpmOXg,5.0,"A very long overdue review for a fantastic catering crew for my wedding.  First of all, Stephen was the only caterer rep to say he was excited to cater a brunch wedding.  EXCITED!  He invited my fiancée and I in for brunch (on the house) to sample their goods and we were sold! (The Challah French Toast - dare I say better than Sabrina's?!)

 Working with a small budget, Stephen worked within my limitations and with my Martha Stewart ideas.  Leading up to the event, Stephen was organized and helpful. Day of the event, the food was scrumptious, the drinks amazing, the staff friendly. Most importantly, he made my mother feel important and had hot sauce for her ;) Highly recommend their catering- reasonable prices, excellent customer service and delicious food - my guests could not stop raving about the food!!",a very long overdue review for a fantastic catering crew for my wedding first of all stephen was the only caterer rep to say he was excited to cater a brunch wedding excited he invited my fiance and i in for brunch on the house to sample their goods and we were sold the challah french toast dare i say better than sabrinas working with a small budget stephen worked within my limitations and with my martha stewart ideas leading up to the event stephen was organized and helpful day of the event the food was scrumptious the drinks amazing the staff friendly most importantly he made my mother feel important and had hot sauce for her highly recommend their catering reasonable prices excellent customer service and delicious food my guests could not stop raving about the food
KRYZlZubQoZ5TXsgwB20hg,4.0,"Ordered some take-out on a Thursday night.  Order was ready when promised, and employees were friendly.  Quality of food was decent, and everyone in my group was happy with what we ordered.  Personally, the (white) meat in the General Tso's was okay, but not devoid of mystery pieces.  That said, I can see why this place is well-regarded.",ordered some takeout on a thursday night order was ready when promised and employees were friendly quality of food was decent and everyone in my group was happy with what we ordered personally the white meat in the general tsos was okay but not devoid of mystery pieces that said i can see why this place is wellregarded
2fug2MA9A4DRGdfKXgrFgQ,5.0,"Popped by for the first time yesterday and had THE best time staring at all the pretty things. 

The shop is so beautifully designed and decorated, I probably lingered a little too long but I was just so enchanted!

They have vases of all sizes, planters, houseplants, and a cooler of flowers for you to make your own arrangement or pick up a premade bouquet (DROP THOSE HINTS, LADIES!). They also have great gift items like candles, soaps, books, and cards.

Quinn was helpful and attentive without being sales-y. I feel like I left with a new favorite vase and a new best friend 

I visited their east location a few times in the past, but it was a bit of a hike. So excited to have them on the west side of town!",popped by for the first time yesterday and had the best time staring at all the pretty things the shop is so beautifully designed and decorated i probably lingered a little too long but i was just so enchanted they have vases of all sizes planters houseplants and a cooler of flowers for you to make your own arrangement or pick up a premade bouquet drop those hints ladies they also have great gift items like candles soaps books and cards quinn was helpful and attentive without being salesy i feel like i left with a new favorite vase and a new best friend i visited their east location a few times in the past but it was a bit of a hike so excited to have them on the west side of town
v5nFmEgsJL8Cqk_9obH-QQ,1.0,"I would give zero stars if I could. I was covered by IMG while sustaining a traumatic shoulder injury in Canada in late August. After shoulder relocation, xrays, two months of PT in Canada I was told my progress was poor and to get an MRI. My shoulder was frozen and mobility restricted. The wait for an MRI in Canada was 6 months. I called IMG and explained; an agent told me the MRI would be covered back in U.S. Came back to U.S., got initial assessment and referral for MRI, and IMG gave preapproval. I then underwent the imaging, more PT and doc assessments, eventually the verdict being surgery, which I opted against (for now, and relieved I did). Meanwhile, the U.S. docs billing dept. was dealing directly with IMG. It's now March (claims were received by IMG in December) and IMG has today refused to cover any of the medical bills accrued in the U.S. citing their policy that coverage does not extend to home country for injury sustained while abroad. And yet, they preapproved the MRI in the U.S. in writing and have been communicating with my U.S. doctors for months. Why would you do any of this if it was against IMG own policy and mislead the patient into 1000s of dollars of debt? Why not cite the policy to the patient while I was still in Canada and on the phone with you asking exactly that question? This company is suspicious. I plan to pursue.",i would give zero stars if i could i was covered by img while sustaining a traumatic shoulder injury in canada in late august after shoulder relocation xrays two months of pt in canada i was told my progress was poor and to get an mri my shoulder was frozen and mobility restricted the wait for an mri in canada was months i called img and explained an agent told me the mri would be covered back in us came back to us got initial assessment and referral for mri and img gave preapproval i then underwent the imaging more pt and doc assessments eventually the verdict being surgery which i opted against for now and relieved i did meanwhile the us docs billing dept was dealing directly with img its now march claims were received by img in december and img has today refused to cover any of the medical bills accrued in the us citing their policy that coverage does not extend to home country for injury sustained while abroad and yet they preapproved the mri in the us in writing and have been communicating with my us doctors for months why would you do any of this if it was against img own policy and mislead the patient into s of dollars of debt why not cite the policy to the patient while i was still in canada and on the phone with you asking exactly that question this company is suspicious i plan to pursue
6h4f17Hkmm7JNf_eYbe4Lg,1.0,"Okay, so you think they would have a lobby attendant being that it is across from a Community College. The food is like warm and they didn't get upset that I returned it because they knew the food was not up to temperature. This location should not have any problems being that again; IT IS ACROSS THE STREET FROM A COMMUNITY COLLEGE. Meaning your business is busy and just OMG I'm done",okay so you think they would have a lobby attendant being that it is across from a community college the food is like warm and they didnt get upset that i returned it because they knew the food was not up to temperature this location should not have any problems being that again it is across the street from a community college meaning your business is busy and just omg im done
